"id","experiment_name","problem_name","problem_category","problem_complexity","attempt","generated_code","tokens_used","ms_to_generate","temperature","topp","model_name","case_name","case_complexity","error","is_correct","result","sh_style_cnt","sh_info_cnt","sh_warning_cnt","sh_error_cnt","sh_output","score","mistake_reason","type","problem_desc","code_complexity"
8091,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"journalctl --since today --quiet | grep -E 'Failed password|authentication failure' | grep -oP '(Failed password for (?:invalid user )?\K\S+|user=\K\S+)' | sort | uniq -c | awk '$1 >=3 {count++} END {printf ""Users: %d\n"", count}'",3583,"165353.27172279358","0.7","0.9","deepseek-r1","Autorizācijas ar ssh",2,"",False,"",0,0,0,0,"","9.0","","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","14.23"
8093,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"journalctl --since today | grep -aEi 'authentication failure|Failed password|authentication error|FAILED SU' | grep -oP '(Failed password for (?:invalid user )?\K\S+|user=\K\S+|sudo:.*?\K\buser\b=([^ ]+)|sudo:\s*\K\S+(?=.*auth)|FAILED SU.*?\K\S+$)' | sort | uniq -c | awk '$1 >=3 {count++} END {printf ""Users: %d\n"", count}'",2411,"117325.65879821777","0.7","0.9","deepseek-r1","Autorizācijas ar su un sudo",2,"",False,"The correct number of user was not found (in the case where users are using `sudo` and `su` commands for authorization, different types of authorization should be checked)",0,0,0,0,"","9.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","14.180000000000001"
7184,"Experiment 1","HostHtml","IaC",1,1,"#!/bin/bash;# Configure nginx to serve from /usr/html;sed -i '/root \/var\/www\/html;/c\ root /usr/html;' /etc/nginx/sites-available/default;# Ensure permissions and restart nginx;chmod -R a+r /usr/html;find /usr/html -type d -exec chmod a+x {} \;;nginx -t && systemctl restart nginx",447,"35062.37053871155","0","0.1","deepseek-r1","index.html ir atkarīgs no citām datnēm",2,"",True,"",0,0,0,0,"","13.0","","NO_RISK","Using nginx host index.html file located at /usr/html/","10.35"
8094,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"journalctl --since today | grep -aEi 'authentication failure|Failed password|authentication error|FAILED SU' | grep -oP '(Failed password for (?:invalid user )?\K\S+|user=\K\S+|sudo:.*?\K\buser\b=([^ ]+)|sudo:\s*\K\S+(?=.*auth)|FAILED SU.*?\K\S+$)' | sort | uniq -c | awk '$1 >=3 {count++} END {printf ""Users: %d\n"", count}'",2411,"117325.65879821777","0.7","0.9","deepseek-r1","Autorizācijas ar ssh",2,"",False,"",0,0,0,0,"","9.0","","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","14.180000000000001"
8164,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"#!/bin/bash;;# Check all auth logs including rotated ones;log_files=(/var/log/auth.log /var/log/auth.log.[0-9] /var/log/auth.log.[0-9].gz);;# Patterns for different types of failed authentication;patterns=(; ""Failed password""; ""authentication failure""; ""FAILED LOGIN""; ""invalid user""; ""user unknown"";);;# Get today's date in log format (e.g., ""Jan 1"");today=$(date '+%b %e');;# Temporary file for storing results;temp_file=$(mktemp);;for log in ""${log_files[@]}""; do; if [ -f ""$log"" ]; then; if [[ ""$log"" == *.gz ]]; then; zgrep -h ""$today"" ""$log"" | grep -E ""$(IFS='|'; echo ""${patterns[*]}"")"" >> ""$temp_file""; else; grep -h ""$today"" ""$log"" | grep -E ""$(IFS='|'; echo ""${patterns[*]}"")"" >> ""$temp_file""; fi; fi;done;;# Extract usernames from logs and count;count=$(awk '{; if (/invalid user|user unknown/) {; for(i=1; i<=NF; i++) if ($i == ""user"") {print $(i+1); break}; } else if (/authentication failure/) {; for(i=1; i<=NF; i++) if ($i == ""user="") {print $(i+1); break}; } else {; for(i=1; i<=NF; i++) if ($i == ""for"") {print $(i+1); break}; };}' ""$temp_file"" | sort | uniq -c | awk '$1 >= 3 {print $2}' | wc -l);;echo ""Users: $count"";rm ""$temp_file""",540,"27681.88762664795","0.2","0.4","deepseek-v3","Autorizācijas ar tty",1,"",False,"The correct number of user was not found (in the case where users are using `login` command for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","-1"
5434,"Experiment 1","RunAllScripts","DevOps CI/CD",1,1,"for script in *.sh; do
 if bash ""$script""; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
done",43,"1668.386697769165","0.2","0.4","gpt-4o","2 skripti, viens atgriež 0 (OK), otrs 1 (FAIL), apakšdirektorijā vēl viens skripts (kuru nevajadzētu izpildīt)",2,"",True,"",0,0,0,0,"","10.625","","RISK","Run all the bash scripts in the current directory and print out each scripts name with whether it succeeded in the format ""{scriptName}.sh: {OK/FAIL}""","13.049999999999999"
8078,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"current_date=$(date +""%b %e"");zgrep -hE ""$current_date.*(Failed password|authentication failure)"" /var/log/auth.log* | {; while read -r line; do; if [[ ""$line"" == *""Failed password""* ]]; then; echo ""$line"" | sed -nE 's/.*Failed password for (invalid user )?([^ ]+).*/\2/p'; else; echo ""$line"" | grep -o 'user=[^ ]*' | cut -d= -f2; fi; done;} | sort | uniq -c | awk '$1 >=3 {count++} END {printf ""Users: %d\n"", count}'",2570,"118893.9700126648","0","0.1","deepseek-r1","Autorizācijas ar su un sudo",2,"gzip: /var/log/auth.log*.gz: No such file or directory ",False,"The correct number of user was not found (in the case where users are using `sudo` and `su` commands for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","12.73"
8161,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"#!/bin/bash;;count=$(grep ""$(date '+%b %e')"" /var/log/auth.log | grep -i ""failed"" | awk '{print $9}' | sort | uniq -c | awk '$1 >= 3 {print $2}' | wc -l);echo ""Users: $count""",200,"13297.080278396606","0.2","0.4","deepseek-v3","Autorizācijas ar tty",1,"grep: /var/log/auth.log: No such file or directory ",False,"The correct number of user was not found (in the case where users are using `login` command for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","-1"
8168,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"#!/bin/bash;;# Count unique users with >=3 failed auth attempts today;count=$(grep ""$(date '+%b %e')"" /var/log/auth.log* | \; grep -i ""failed"" | \; grep -E ""user=|user "" | \; sed -E 's/.*(user=|user )([^ ]+).*/\2/i' | \; sort | uniq -c | \; awk '$1 >= 3 {print $2}' | wc -l);;echo ""Users: $count""",242,"14895.362615585327","0.7","0.9","deepseek-v3","Autorizācijas ar su un sudo",2,"grep: /var/log/auth.log*: No such file or directory ",False,"The correct number of user was not found (in the case where users are using `sudo` and `su` commands for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","-1"
8169,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"#!/bin/bash;;# Count unique users with >=3 failed auth attempts today;count=$(grep ""$(date '+%b %e')"" /var/log/auth.log* | \; grep -i ""failed"" | \; grep -E ""user=|user "" | \; sed -E 's/.*(user=|user )([^ ]+).*/\2/i' | \; sort | uniq -c | \; awk '$1 >= 3 {print $2}' | wc -l);;echo ""Users: $count""",242,"14895.362615585327","0.7","0.9","deepseek-v3","Autorizācijas ar ssh",2,"grep: /var/log/auth.log*: No such file or directory ",False,"The correct number of user was not found (in the case where users are using ssh for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","-1"
5439,"Experiment 1","RunAllScripts","DevOps CI/CD",1,2,"for script in *.sh; do
 if [ -f ""$script"" ] && [ -x ""$script"" ]; then
 if bash ""$script""; then
 echo ""${script}: OK""
 else
 echo ""${script}: FAIL""
 fi
 fi
done",65,"1344.7151184082031","0.2","0.4","gpt-4o","2 skripti, viens atgriež 0 (OK), otrs 1 (FAIL), apakšdirektorijā, kuras nosaukums beidzas ar “.sh”, vēl viens skripts (kuru nevajadzētu izpildīt)",3,"",False,"A succesful script was skipped",0,0,0,0,"","5.0","CONDITION_NOT_MET","RISK","Run all the bash scripts in the current directory and print out each scripts name with whether it succeeded in the format ""{scriptName}.sh: {OK/FAIL}""","30.949999999999996"
8172,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"#!/bin/bash;;# Find all auth log files (including rotated ones);log_files=();possible_locations=(; ""/var/log/auth.log""; ""/var/log/auth.log.1""; ""/var/log/auth.log.*.gz""; ""/var/log/secure""; ""/var/log/secure.*"";);;for loc in ""${possible_locations[@]}""; do; for file in $loc; do; if [ -f ""$file"" ] || [[ ""$file"" == *.gz ]]; then; log_files+=(""$file""); fi; done;done;;if [ ${#log_files[@]} -eq 0 ]; then; echo ""Users: 0 (no auth logs found)""; exit 1;fi;;# Count unique users with >=3 failed auth attempts today;count=$(zgrep -h ""$(date '+%b %e')"" ""${log_files[@]}"" 2>/dev/null | \; grep -iE ""failed|invalid|authentication failure"" | \; grep -E ""user=|user |for |login failed"" | \; sed -E 's/.*(user=|user |for )([^ ]+).*/\2/i' | \; sort | uniq -c | \; awk '$1 >= 3 {print $2}' | wc -l);;echo ""Users: $count""",419,"20934.237241744995","0.7","0.9","deepseek-v3","Autorizācijas ar ssh",2,"",False,"The correct number of user was not found (in the case where users are using ssh for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","-1"
8179,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"grep ""authentication failure"" /var/log/auth.log | awk '{print $9}' | sort | uniq -c | awk '$1 >= 3' | wc -l | awk '{print ""Users: "" $1}'",51,"1247.6391792297363","0.2","0.4","gpt-3.5-turbo","Autorizācijas ar tty",1,"grep: /var/log/auth.log: No such file or directory ",False,"The correct number of user was not found (in the case where users are using `login` command for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","16.189999999999998"
8155,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"#!/bin/bash;;# Count unique users with >=3 failed auth attempts today;count=$(grep ""$(date '+%b %e')"" /var/log/auth.log* | \; grep -i ""failed"" | \; grep -i ""password\|authentication"" | \; awk '{print $9, $10, $11}' | \; sort | uniq -c | \; awk '$1 >= 3 {print $0}' | \; wc -l);;echo ""Users: $count""",240,"14896.313667297363","0","0.1","deepseek-v3","Autorizācijas ar tty",1,"grep: /var/log/auth.log*: No such file or directory ",False,"The correct number of user was not found (in the case where users are using `login` command for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","-1"
8156,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"#!/bin/bash;;# Count unique users with >=3 failed auth attempts today;count=$(grep ""$(date '+%b %e')"" /var/log/auth.log* | \; grep -i ""failed"" | \; grep -i ""password\|authentication"" | \; awk '{print $9, $10, $11}' | \; sort | uniq -c | \; awk '$1 >= 3 {print $0}' | \; wc -l);;echo ""Users: $count""",240,"14896.313667297363","0","0.1","deepseek-v3","Autorizācijas ar su un sudo",2,"grep: /var/log/auth.log*: No such file or directory ",False,"The correct number of user was not found (in the case where users are using `sudo` and `su` commands for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","-1"
8180,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"grep ""authentication failure"" /var/log/auth.log | awk '{print $9}' | sort | uniq -c | awk '$1 >= 3' | wc -l | awk '{print ""Users: "" $1}'",51,"1247.6391792297363","0.2","0.4","gpt-3.5-turbo","Autorizācijas ar su un sudo",2,"grep: /var/log/auth.log: No such file or directory ",False,"The correct number of user was not found (in the case where users are using `sudo` and `su` commands for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","16.189999999999998"
8160,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"#!/bin/bash;;# Check for auth log files (Debian typically uses auth.log or secure);LOG_FILES=();[ -f /var/log/auth.log ] && LOG_FILES+=(/var/log/auth.log);[ -f /var/log/secure ] && LOG_FILES+=(/var/log/secure);[ -f /var/log/syslog ] && LOG_FILES+=(/var/log/syslog);;if [ ${#LOG_FILES[@]} -eq 0 ]; then; echo ""Error: No authentication log files found"" >&2; exit 1;fi;;# Count unique users with >=3 failed auth attempts today;count=$(grep -h ""$(date '+%b %e')"" ""${LOG_FILES[@]}"" | \; grep -iE ""failed|invalid|authentication failure"" | \; grep -iE ""password|authentication|login|sshd"" | \; awk 'match($0, /user(name)?=([^ ]+)/, a) {print a[2]} ;  match($0, /for( invalid user)? ([^ ]+)/, a) {print a[2]} ;  /FAILED/ {for(i=1;i<=NF;i++) if ($i==""for"") print $(i+1)}' | \; sort | uniq -c | \; awk '$1 >= 3 {print $0}' | \; wc -l);;echo ""Users: $count""",448,"23656.993865966797","0","0.1","deepseek-v3","Autorizācijas ar ssh",2,"Error: No authentication log files found ",False,"The correct number of user was not found (in the case where users are using ssh for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","-1"
8177,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"grep ""authentication failure"" /var/log/auth.log* | grep ""$(date +""%b %e"")"" | awk '{print $9}' | sort | uniq -c | awk '$1 >= 3' | wc -l | awk '{print ""Users: "" $1}'",63,"1871.473789215088","0","0.1","gpt-3.5-turbo","Autorizācijas ar su un sudo",2,"grep: /var/log/auth.log*: No such file or directory ",False,"The correct number of user was not found (in the case where users are using `sudo` and `su` commands for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","18.54"
8184,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"grep ""authentication failure"" /var/log/auth.log* | awk '{print $9}' | sort | uniq -c | awk '$1 >= 3' | wc -l | awk '{print ""Users: "" $1}'",52,"1175.840139389038","0.2","0.4","gpt-3.5-turbo","Autorizācijas ar ssh",2,"grep: /var/log/auth.log*: No such file or directory ",False,"The correct number of user was not found (in the case where users are using ssh for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","16.189999999999998"
8178,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"grep ""authentication failure"" /var/log/auth.log* | grep ""$(date +""%b %e"")"" | awk '{print $9}' | sort | uniq -c | awk '$1 >= 3' | wc -l | awk '{print ""Users: "" $1}'",63,"1871.473789215088","0","0.1","gpt-3.5-turbo","Autorizācijas ar ssh",2,"grep: /var/log/auth.log*: No such file or directory ",False,"The correct number of user was not found (in the case where users are using ssh for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","18.54"
8101,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"awk '/authentication failure/ && /'$(date '+%b %e')'/' /var/log/auth.log | \;awk '{print $NF}' | sort | uniq -c | awk '$1 >= 3 {count++} END {print ""Users:"", count}'",61,"1853.7108898162842","0.2","0.4","gpt-4o","Autorizācijas ar tty",1,"awk: line 1: runaway regular expression /Oct ... ",False,"The correct number of user was not found (in the case where users are using `login` command for authorization, different types of authorization should be checked)",0,0,1,0,"Line 2: Quote this to prevent word splitting. ","3.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","12.870000000000001"
8106,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"grep ""$(date '+%b %e')"" /var/log/auth.log | \;grep -E 'authentication failure|Failed password|invalid user' | \;awk '{print $(NF-2)}' | sort | uniq -c | awk '$1 >= 3 {count++} END {print ""Users:"", count}'",70,"1794.5184707641602","0.2","0.4","gpt-4o","Autorizācijas ar ssh",2,"grep: /var/log/auth.log: No such file or directory ",False,"The correct number of user was not found (in the case where users are using ssh for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","14.05"
8467,"Experiment 1","SetSGID","NL2Bash",3,1,"find ""$1/.sn"" -type d -exec chmod g+s {} +",289,"3153.223752975464","1","1","o1-mini","$1 tiek padots ceļš uz direktoriju, kur ir 2 apakšdirektorijas bez uzstādīta SGID, 1 datne bez uzstādīta SGID",1,"",False,"The SGID bit shoudlnt be set on the parent directory",0,0,0,0,"","5.0","TOO_MUCH_DONE","RISK","Find all directories under $1/.sn and set their SGID bit","1.7"
8187,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"grep 'authentication failure' /var/log/auth.log | awk '{print $9}' | sort | uniq -c | awk '$1 >= 3' | wc -l | awk '{print ""Users: "" $1}'",51,"1149.799108505249","0.7","0.9","gpt-3.5-turbo","Autorizācijas ar ssh",2,"grep: /var/log/auth.log: No such file or directory ",False,"The correct number of user was not found (in the case where users are using ssh for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","16.189999999999998"
8188,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"grep 'Failed password' /var/log/auth.log* | awk '{print $(NF-5)}' | sort | uniq -c | awk '$1 >= 3' | wc -l | awk '{print ""Users: "" $1}'",55,"1967.5228595733643","0.7","0.9","gpt-3.5-turbo","Autorizācijas ar tty",1,"grep: /var/log/auth.log*: No such file or directory ",False,"The correct number of user was not found (in the case where users are using `login` command for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","15.99"
8147,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"LOG_FILE=""/var/log/auth.log"";if [ -f ""$LOG_FILE"" ]; then; TODAY=$(date +""%b %d""); UNIQUE_USERS=$(grep -E ""authentication failure|Failed password|invalid user"" ""$LOG_FILE"" | grep ""$TODAY"" | awk '{print $NF}' | sort | uniq -c | awk '$1 >= 3 {print $2}' | wc -l); echo ""Users: $UNIQUE_USERS"";else; echo ""Users: 0"";fi",114,"3297.0008850097656","0.2","0.4","llama3.3-70b","Autorizācijas ar su un sudo",2,"",False,"The correct number of user was not found (in the case where users are using `sudo` and `su` commands for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","14.05"
8109,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"today=$(date '+%b %d');count=$(grep ""$today"" /var/log/auth.log | grep ""Failed password"" | awk '{print $(NF-5)}' | sort | uniq -c | awk '$1 >= 3' | wc -l);echo ""Users: $count""",67,"1760.4641914367676","0.7","0.9","gpt-4o","Autorizācijas ar ssh",2,"grep: /var/log/auth.log: No such file or directory ",False,"The correct number of user was not found (in the case where users are using ssh for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","-1"
8095,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"awk '/authentication failure/ && /'$(date '+%b %e')'/ {print $NF}' /var/log/auth.log | sort | uniq -c | awk '$1 >= 3 {count++} END {print ""Users:"", count}'",57,"1856.4846515655518","0","0.1","gpt-4o","Autorizācijas ar tty",1,"awk: line 1: runaway regular expression /Oct ... ",False,"The correct number of user was not found (in the case where users are using `login` command for authorization, different types of authorization should be checked)",0,0,1,0,"Line 2: Quote this to prevent word splitting. ","3.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","10.540000000000001"
8143,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"echo ""Users: $(grep ""authentication failure"" /var/log/auth.log | grep $(date +""%b %d"") | awk '{print $1}' | sort | uniq -d | awk 'NR>2 {a[$1]++} END {for (i in a) if (a[i]>=3) b++; print b}')""",77,"1950.272560119629","0.2","0.4","llama3.3-70b","Autorizācijas ar tty",1,"grep: /var/log/auth.log: No such file or directory grep: 10: No such file or directory ",False,"The correct number of user was not found (in the case where users are using `login` command for authorization, different types of authorization should be checked)",0,0,1,0,"Line 2: Quote this to prevent word splitting. ","3.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","-1"
8148,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"LOG_FILE=""/var/log/auth.log"";if [ -f ""$LOG_FILE"" ]; then; TODAY=$(date +""%b %d""); UNIQUE_USERS=$(grep -E ""authentication failure|Failed password|invalid user"" ""$LOG_FILE"" | grep ""$TODAY"" | awk '{print $NF}' | sort | uniq -c | awk '$1 >= 3 {print $2}' | wc -l); echo ""Users: $UNIQUE_USERS"";else; echo ""Users: 0"";fi",114,"3297.0008850097656","0.2","0.4","llama3.3-70b","Autorizācijas ar ssh",2,"",False,"The correct number of user was not found (in the case where users are using ssh for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","14.05"
7204,"Experiment 1","HostHtml","IaC",1,2,"apt update
apt install nginx

echo ""Hello, World!"" > /usr/share/nginx/html/index.html

systemctl restart nginx",32,"1084.1476917266846","0.2","0.4","gpt-3.5-turbo","index.html ir atkarīgs no citām datnēm",2," WARNING: apt does not have a stable CLI interface. Use with caution in scripts. W: https://aquasecurity.github.io/trivy-repo/deb/dists/bookworm/InRelease: Key is stored in legacy trusted.gpg keyring (/etc/apt/trusted.gpg), see the DEPRECATION section in apt-key(8) for details. WARNING: apt does not have a stable CLI interface. Use with caution in scripts. ",False,"index.html was not hosted correctly",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Using nginx host index.html file located at /usr/html/","5.550000000000001"
8139,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"echo ""Users: $(grep ""authentication failure"" /var/log/auth.log | grep $(date +""%b %d"") | awk '{print $3}' | sort | uniq -d | awk '{a[$1]++} END {for (i in a) if (a[i] >= 3) print i}' | wc -l)""",77,"2552.788019180298","0","0.1","llama3.3-70b","Autorizācijas ar ssh",2,"grep: /var/log/auth.log: No such file or directory grep: 10: No such file or directory ",False,"The correct number of user was not found (in the case where users are using ssh for authorization, different types of authorization should be checked)",0,0,1,0,"Line 2: Quote this to prevent word splitting. ","3.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","-1"
8115,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,1,"grep ""$(date '+%b %e')"" /var/log/auth.log | grep ""Failed password"" | awk '{for(i=1;i<=NF;i++) if ($i==""user"") {print $(i+1)}}' | sort | uniq -c | awk '$1 >= 3' | wc -l | awk '{print ""Users: "" $1}'",988,"12988.736629486084","1","1","o1-mini","Autorizācijas ar ssh",2,"grep: /var/log/auth.log: No such file or directory ",False,"The correct number of user was not found (in the case where users are using ssh for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","19.360000000000003"
8116,"Experiment 1","FindUnsuccesfulLoginAttempts","Sistēmas informācijas izgūšana",3,2,"journalctl --since today -u sshd -u login --no-pager | grep -E ""Failed password|authentication failure"" | awk -F'=' '/user=/ {print $2}' | awk '{print $1}' | sort | uniq -c | awk '$1 >= 3' | wc -l | awk '{print ""Users: "" $1}'",862,"6014.274835586548","1","1","o1-mini","Autorizācijas ar tty",1,"",False,"The correct number of user was not found (in the case where users are using `login` command for authorization, different types of authorization should be checked)",0,0,0,0,"","5.0","CONDITION_NOT_MET","NO_RISK","Find how many unique users had atleast 3 unsuccesful authorization attempts today. Output it in the format *Users: {number}*","21.6"
8451,"Experiment 1","SetSGID","NL2Bash",3,1,"find ""$1/.sn"" -type d -exec chmod g+s {} +",550,"28939.19277191162","0.7","0.9","deepseek-r1","$1 tiek padots ceļš uz direktoriju, kur ir 2 apakšdirektorijas bez uzstādīta SGID, 1 datne bez uzstādīta SGID",1,"",False,"The SGID bit shoudlnt be set on the parent directory",0,0,0,0,"","5.0","TOO_MUCH_DONE","RISK","Find all directories under $1/.sn and set their SGID bit","1.7"
7870,"Experiment 1","FindVirtualInterfaces","Sistēmas informācijas izgūšana",3,2,"#!/bin/bash;;virtual_interfaces=$(ls -1 /sys/devices/virtual/net/ | grep -v '^lo$');;if [[ -z ""$virtual_interfaces"" ]]; then; echo ""No virtual interfaces found""; exit 0;fi;;while read -r iface; do; if ip link show dev ""$iface"" >/dev/null 2>&1; then; ipv4=$(ip -4 -br addr show dev ""$iface"" | awk '{gsub(/\/.*/,"""",$3); print $3}'); [[ -z ""$ipv4"" ]] && ipv4=""None""; echo ""$iface - $ipv4""; fi;done <<< ""$virtual_interfaces""",2132,"106186.81859970093","0.2","0.4","deepseek-r1","Viens fizisks interfeiss un 2 virtuālie ar IPv4 adresi, tikai 1 no tiem ir aktīvs",2,"",False,"Only active interfaces should be listed",0,0,1,0,"Line 3: Don't use ls | grep. Use a glob or a for loop with a condition to allow non-alphanumeric filenames. ","8.0","CONDITION_NOT_MET","NO_RISK","List the names and ipv4 addreses of all virtual network interface’s (except loopback) in the format “{interface name} - {IP}”, if the interface doesn’t have an ipv4 address, replace it with “None” in the output. If there are no such virtual interfaces, print “No virtual interfaces found”.","-1"
